"cells","groupID.1","groupID.2","groupID.3","groupID.4","groupID.5","groupID.6","groupID.7","groupID.8","groupID.9","groupID.10","groupID.11","groupID.12","groupID.13","groupID.14","groupID.15","groupID.16","groupID.17","groupID.18","groupID.19","groupID.20","groupID.21","groupID.22","groupID.23","groupID.24","groupID.25","groupID.26","groupID.27","groupID.28","x","y","wq"
2400,11351.8718804919,19393.1399958054,42182.5789335317,97170.1359423048,92513.3347340998,76859.0641679817,31447.422415205,85397.4199543078,67958.0094200948,32356.5405656105,17861.4098159728,61761.1815930745,90560.7604467616,81993.9096745897,97063.2271905825,103252.913752874,126562.019330053,132924.111273947,165254.716121712,175953.419557917,184686.759694285,188407.670852547,158886.229671569,149634.448143072,198312.352555695,216657.792760545,60021.1415114284,77580.926495273,677115.518985737,8112949.70169744,0.756351547625957
2401,11684.8506088843,16177.6129475379,38967.0518852642,93954.6088940373,89297.8076858322,73643.5371197142,32779.3373287749,82181.8929060402,64742.4823718273,29141.013517343,19193.3247295427,58545.6545448069,91892.6753603315,83325.8245881596,98395.1421041524,104584.828666444,127893.934243623,134256.026187517,166586.631035282,177285.334471487,186018.674607855,189739.585766117,160218.144585139,150966.363056641,199644.267469265,217989.707674115,61353.0564249984,78912.8414088429,680236.471709056,8112949.70169744,0.83692432163805
2403,14348.6804360242,11159.2679520261,32535.9977887291,87523.5547975022,82866.7535892972,67212.4830231791,35443.1671559147,75750.8388095052,58311.4282752922,23887.217004994,21857.1545566825,52114.6004482718,95027.4082211457,86460.5574489738,101529.874964967,107719.561527258,131028.667104437,137390.759048331,169721.363896096,180420.067332301,189153.407468669,192874.318626931,163352.877445953,154101.095917455,202779.000330079,221124.440534929,64487.7892858126,82047.5742696571,686478.377155693,8112949.70169744,0.931274035177044
2404,17162.2666032582,10326.8211310449,29722.411621495,84709.9686302681,80053.1674220631,64398.8968559451,38256.7533231488,72937.2526422711,55497.8421080581,22721.7914556203,24670.7407239166,49301.0142810378,97840.9943883798,89274.1436162079,104343.461132201,110533.147694492,133842.253271671,140204.345215565,172534.95006333,183233.653499535,191966.993635903,195687.904794165,166166.463613187,156914.682084689,205592.586497313,223938.026702163,67301.3754530467,84861.1604368913,689599.329879011,8112949.70169744,0.807995239824247
2405,20377.7936515257,10659.7998594374,26506.8845732275,81494.4415820006,76837.6403737956,61183.3698076775,41472.2803714163,69721.7255940036,52282.3150597906,21389.8765420504,27886.2677721841,46085.4872327702,101056.521436647,92489.6706644755,107558.988180468,113748.67474276,137057.780319938,143419.872263832,175750.477111597,186449.180547802,195182.52068417,198903.431842433,169381.990661454,160130.209132957,208808.11354558,227153.55375043,70516.9025013142,88076.6874851588,692720.28260233,8112949.70169744,0.818986680670309
2406,23593.3206997932,12227.1662898445,23644.5348002158,78278.9145337331,73622.1133255281,57967.84275941,44687.8074196838,66506.1985457361,49066.7880115231,20464.9356298491,31101.7948204516,42869.9601845027,104272.048484915,95705.197712743,110774.515228736,116964.201791027,140273.307368206,146635.3993121,178966.004159865,189664.70759607,198398.047732438,202118.9588907,172597.517709722,163345.736181224,212023.640593848,230369.080798698,73732.4295495817,91292.2145334263,695841.235325648,8112949.70169744,0.815987300798933
2409,32837.9609635623,20059.0974525904,18873.4733563535,69034.274269964,64377.473061759,49194.1055293152,53932.447683453,57418.5259598584,40293.0507814283,22222.3233630316,40346.4350842207,34096.2229544079,113516.688748684,104949.837976512,120019.155492505,126208.842054797,149517.947631975,155880.039575869,188210.644423634,198909.347859838,207642.687996206,211363.599154469,181842.157973491,172590.376444993,221268.280857617,227807.25873399,82977.0698133509,100536.854797195,705204.093495603,8112949.70169744,0.746424930213377
2410,36053.4880118299,23274.6245008579,17541.5584427836,65818.7472216965,61161.9460134915,47862.1906157453,57147.9747317206,54830.8696231567,38961.1358678584,23685.0446748444,43561.9621324883,32764.308040838,116732.215796952,108165.36502478,123234.682540772,129424.369103064,152733.474680242,159095.566624136,191426.171471901,202124.874908106,210858.215044474,214579.126202736,185057.685021758,175805.90349326,224483.807905884,224591.731685723,86192.5968616184,103752.381845463,708325.046218922,8112949.70169744,0.761163997795869
2411,39269.0150600974,26490.1515491254,16542.6222576062,62603.220173429,57946.418965224,46530.2757021754,60363.5017799881,52517.9067227652,37629.2209542885,25304.7336645487,46777.4891807558,31432.3931272681,119947.742845219,111380.892073047,126450.20958904,132639.896151332,155949.001728509,162311.093672403,194641.698520169,205340.401956373,214073.742092741,217794.653251004,188273.212070026,179021.430541528,227699.334954151,221376.204637456,89408.123909886,106967.908893731,711445.99894224,8112949.70169744,0.895680200372413
2412,42484.5421083649,29705.6785973929,16757.8752275801,59387.6931251615,54730.8919169564,45198.3607886054,63579.0288282557,50283.4276613193,36297.3060407186,27186.0354507387,49993.0162290234,30100.4782136982,123163.269893487,114596.419121315,129665.736637308,135855.423199599,159164.528776777,165526.620720671,197857.225568436,208555.929004641,217289.269141009,221010.180299271,191488.739118293,182236.957589795,229038.180913244,218160.677589188,92623.6509581535,110183.435941998,714566.951665559,8112949.70169744,0.81423829002343
2413,45298.128275599,32519.2647646269,17756.8114127575,56574.1069579274,51917.3057497224,44032.9352392318,66392.6149954897,48647.0990782712,35131.8804913449,29005.4929913268,52806.6023962575,28935.0526643246,125976.856060721,117410.005288549,132479.322804542,138669.009366833,161978.114944011,168340.206887905,200670.81173567,211369.515171875,220102.855308243,223823.766466505,194302.325285527,185050.543757029,229038.180913244,215347.091421954,95437.2371253876,112997.022109232,717687.904388877,8112949.70169744,0.894720488137597
2415,51729.1823721341,38950.318861162,20420.6412398973,50143.0528613923,45486.2516531873,41369.105412092,72823.6690920247,45983.2692511314,32468.0506642051,34390.0959019187,59237.6564927926,28602.0739359321,132407.910157256,123841.059385084,138910.376901076,145100.063463368,168409.169040546,174771.26098444,207101.865832205,217800.569268409,226533.909404778,230254.82056304,200733.379382062,191481.597853564,223357.343983709,208916.037325419,101868.291221923,119428.076205767,723929.809835514,8112949.70169744,0.905855471891594
2416,54944.7094204017,42165.8459094295,22223.4591871416,46927.5258131248,42270.7246049198,40037.1904985221,76039.1961402923,44651.3543375615,32135.0719358127,37605.6229501862,62453.1835410601,29933.988849502,135623.437205523,127056.586433352,142125.903949344,148315.590511635,171624.696088813,177986.788032707,210317.392880472,221016.096316677,229749.436453045,229977.536485949,203948.906430329,194697.124901832,220141.816935442,205700.510277152,105083.81827019,122643.603254035,727050.762558833,8112949.70169744,0.859470143589232
2417,57758.2955876358,44979.4320766636,24261.7286512232,44113.9396458907,39457.1384376857,38871.7649491484,78852.7823075264,43485.9287881878,33300.4974851863,40419.2091174203,65266.7697082942,31099.4143988756,138437.023372757,129870.172600586,144939.490116578,151129.176678869,174438.282256047,180800.374199941,213130.979047706,223829.682483911,232563.022620279,227163.950318715,206762.492597563,197510.711069066,217328.230768208,202886.924109918,107897.404437424,125457.189421269,730171.715282151,8112949.70169744,0.841410064098578
2418,60973.8226359033,48194.9591249312,27477.2556994907,40898.4125976232,38125.2235241158,38205.8074923635,82068.3093557939,42154.0138746179,34632.4123987562,43634.7361656879,68482.2967565617,32431.3293124455,141652.550421025,133085.699648853,148155.017164845,154344.703727137,177653.809304314,184015.901248209,216346.506095974,227045.209532178,231766.071903737,223948.423270448,209978.019645831,200726.238117333,214112.70371994,199671.39706165,111112.931485692,128672.716469536,733292.66800547,8112949.70169744,0.81115806191297
2419,64189.3496841708,51410.4861731987,30692.7827477582,37918.3370661929,36793.3086105459,39038.2543133446,85283.8364040615,40822.098961048,35964.3273123261,46850.2632139554,71697.8238048292,33763.2442260154,144868.077469292,136301.226697121,151370.544213113,157560.230775404,180869.336352582,187231.428296476,219562.033144241,230260.736580446,228550.544855469,220732.89622218,213193.546694098,203941.7651656,210897.176671673,196455.870013383,114328.458533959,131888.243517804,736413.620728788,8112949.70169744,0.778591420636576
2420,67404.8767324384,54626.0132214663,33908.3097960257,36586.4221526229,35461.3936969759,40370.1692269145,88499.363452329,39490.1840474781,37296.242225896,50065.7902622229,74913.3508530967,35095.1591395854,148083.60451756,139516.753745388,154586.07126138,160775.757823672,184084.863400849,190446.955344743,222777.560192509,228717.034219665,225335.017807202,217517.369173913,216409.073742366,207157.292213868,207681.649623405,193240.342965116,117543.985582227,135103.770566071,739534.573452107,8112949.70169744,0.831837393927141
2421,70218.4628996724,57439.5993887003,36721.8959632598,35420.9966032493,34295.9681476023,41535.5947762882,91312.9496195631,38380.2549528365,38461.6677752697,52879.376429457,77726.9370203308,36378.3104473776,150897.190684794,142330.339912622,157399.657428614,163589.343990906,186898.449568083,193260.541511977,225591.146359743,225903.448052431,222521.431639968,214703.783006679,219222.6599096,209970.878381102,204868.063456171,190426.756797882,120357.571749461,137917.356733305,742655.526175425,8112949.70169744,0.762447397346535
2422,73433.9899479399,60655.1264369679,39937.4230115273,34089.0816896794,32964.0532340324,42867.5096898581,94528.4766678306,39268.1982285498,39793.5826888396,56094.9034777246,80942.4640685984,38416.5799114592,154112.717733061,145545.866960889,160615.184476882,166804.871039173,190113.976616351,196476.068560245,228186.690719653,222687.921004164,219305.9045917,211488.255958411,222438.186957867,213186.405429369,201652.536407904,187211.229749614,123573.098797729,141132.883781573,745776.478898744,8112949.70169744,0.834773696188342
2423,76649.5169962075,63870.6534852354,43152.9500597948,32757.1667761095,31632.1383204625,44199.424603428,97744.0037160982,40600.1131421197,41125.4976024095,59310.4305259921,84157.9911168659,40749.1637715872,157328.244781328,148761.394009157,163830.711525149,170020.39808744,193329.503664618,199691.595608512,229258.533069076,219472.393955897,216090.377543433,208272.728910144,225653.714006134,216401.932477637,198437.009359637,183995.702701347,126788.625845996,144348.41082984,748897.431622062,8112949.70169744,0.846232795048894
2424,79865.044044475,67086.1805335029,46368.4771080624,31425.2518625395,30300.2234068926,45531.3395169979,100959.530764366,41932.0280556896,42457.4125159794,62525.9575742596,87373.5181651334,43729.2393030175,160543.771829596,151976.921057424,167046.238573416,173235.925135708,196545.030712886,202907.12265678,228885.157246959,216256.866907629,212874.850495165,205057.201861876,228869.241054402,219617.459525904,195221.482311369,180780.175653079,130004.152894264,147563.937878108,752018.38434538,8112949.70169744,0.894854771391672
2425,83080.5710927426,70301.7075817705,49584.0041563299,30093.3369489697,28968.3084933227,46863.2544305678,104175.057812633,43263.9429692595,43789.3274295493,65741.4846225272,90589.045213401,46944.766351285,163759.298877863,155192.448105692,170261.765621684,176451.452183975,199760.557761153,206122.649705047,225669.630198691,213041.339859362,209659.323446898,201841.674813609,232084.768102669,222832.986574172,192005.955263102,177564.648604812,133219.679942531,150779.464926375,755139.337068699,8112949.70169744,0.809471966989467
2426,85894.1572599767,73115.2937490045,52397.590323564,28927.911399596,28468.840400734,48028.6799799415,106988.643979867,44429.3685186331,45543.381771016,68555.0707897612,93402.6313806351,49758.3525185191,166572.885045097,158006.034272926,173075.351788918,179265.038351209,202574.143928387,208936.235872281,222856.044031457,210227.753692128,206845.737279664,199028.088646375,233677.234069233,225646.572741406,189192.369095868,174751.062437578,136033.266109765,153593.051093609,758260.289792017,8112949.70169744,0.85017094943604
2427,89109.6843082442,76330.820797272,55613.1173718315,27595.9964860261,29800.7553143039,49360.5948935114,110204.171028135,45761.2834322031,48641.1830608649,71770.5978380288,96618.1584289026,52973.8795667866,169788.412093365,161221.561321193,176290.878837185,182480.565399477,205789.670976654,212151.762920548,219640.51698319,207012.22664386,203630.210231397,195812.561598108,230461.707020966,228350.799662273,185976.8420476,171535.53538931,139248.793158033,156808.578141877,761381.242515336,8112949.70169744,0.906985577627625
2428,92325.2113565117,79546.3478455395,58828.6444200991,27595.9964860261,31132.6702278738,50692.5098070814,113419.698076402,47093.198345773,51856.7101091325,74986.1248862963,99833.6854771702,56189.4066150542,173003.939141632,164437.08836946,179506.405885453,185696.092447744,209005.198024922,215367.289968816,216424.989934922,203796.699595593,200414.683183129,192597.03454984,227246.179972698,228631.549262128,182761.314999333,168320.008341043,142464.3202063,160024.105190144,764502.195238654,8112949.70169744,0.804663523020056
2429,95540.7384047793,82761.8748938071,62044.1714683666,28927.911399596,32464.5851414437,52201.0133582792,116635.22512467,48425.1132593429,55072.2371574,78201.6519345637,103049.212525438,59404.9336633217,176219.466189899,167652.615417728,182721.93293372,188911.619496012,212220.725073189,218582.817017083,213209.462886655,200581.172547325,197199.156134862,189381.507501573,224030.652924431,226762.219656889,179545.787951065,165104.481292776,145679.847254567,163239.632238411,767623.147961973,8112949.70169744,0.828667468886311
2430,98354.3245720134,85575.4610610412,64857.7576356007,30093.3369489697,33630.0106908173,54367.107854211,119448.811291904,50296.8933592282,57885.8233246341,81015.2381017978,105862.798692672,62218.5198305558,179033.052357133,170466.201584962,185535.519100954,191725.205663246,215034.311240423,221396.403184317,210395.876719421,197767.586380091,194385.569967628,186567.921334339,221217.066757197,223948.633489655,176732.201783831,162290.895125542,148493.433421801,166053.218405645,770744.100685291,8112949.70169744,0.866824565947184
2431,101569.851620281,88790.9881093087,68073.2846838682,31425.2518625395,34961.9256043872,57582.6349024785,122664.338340172,53512.4204074957,61101.3503729016,84230.7651500653,109078.325740939,65434.0468788233,182248.579405401,173681.728633229,188751.046149222,194940.732711513,218249.838288691,224611.930232585,207180.349671154,194552.059331824,191170.04291936,183352.394286071,218001.539708929,220733.106441388,173516.674735564,159075.368077274,151708.960470069,169268.745453913,773865.05340861,8112949.70169744,0.742090796499718
2432,104785.378668548,92006.5151575763,71288.8117321357,32757.1667761095,36293.8405179571,60798.161950746,125879.865388439,56727.9474557633,64316.8774211691,87446.2921983329,112293.852789207,68649.5739270908,185464.106453668,176897.255681497,191966.573197489,198156.25975978,221465.365336958,227827.457280852,203964.822622886,191336.532283557,187954.515871093,180136.867237804,214786.012660662,217517.57939312,170301.147687297,155859.841029007,154924.487518336,172484.27250218,776986.006131928,8112949.70169744,0.75449756742662
2451,60089.1466863831,73781.2512057896,96570.690143516,151558.247152288,146901.445944084,131247.175377966,57596.8473588668,139785.531164292,122346.120630079,86744.6517755948,60530.8079757324,116149.292803059,99436.9258777013,90870.0751055294,105939.392621522,112129.079183814,135438.184760992,141800.276704886,174130.881552652,184829.584988856,193562.925125224,197283.836283487,167762.395102509,158510.613574011,207188.517986634,225533.958191484,68897.3069423681,86457.0919262127,624059.322689323,8109808.95434797,0.700159186759913
2452,56873.6196381156,70565.7241575221,93355.1630952484,148342.720104021,143685.918895816,128031.648329699,54381.3203105993,136570.004116024,119130.593581812,83529.1247273272,57315.2809274648,112933.765754791,98105.0109641313,89538.1601919595,104607.477707952,110797.164270244,134106.269847422,140468.361791317,172798.966639082,183497.670075286,192231.010211655,195951.921369917,166430.480188939,157178.698660441,205856.603073065,224202.043277914,67565.3920287982,85125.1770126428,627180.275412642,8109808.95434797,0.725271414865133
2453,53658.0925898481,67350.1971092545,90139.6360469809,145127.193055754,140470.391847549,124816.121281431,51165.7932623318,133354.477067757,115915.066533544,80313.5976790597,54099.7538791973,109718.238706524,96773.0960505614,88206.2452783896,103275.562794382,109465.249356674,132774.354933853,139136.446877747,171467.051725512,182165.755161717,190899.095298085,194620.006456347,165098.565275369,155846.783746871,204524.688159495,222870.128364345,66233.4771152283,83793.2620990728,630301.22813596,8109808.95434797,0.68494358153307
2454,50442.5655415805,64134.670060987,86924.1089987133,141911.666007486,137254.864799281,121600.594233163,47950.2662140643,130138.950019489,112699.539485277,77098.0706307922,50884.2268309298,106502.711658256,95441.1811369915,86874.3303648197,101943.647880812,108133.334443104,131442.440020283,137804.531964177,170135.136811942,180833.840248147,189567.180384515,193288.091542777,163766.650361799,154514.868833301,203192.773245925,221538.213450775,64901.5622016584,82461.3471855029,633422.180859279,8109808.95434797,0.682427875883651
2455,47628.9793743464,61321.0838937529,84110.5228314792,139098.079840252,134441.278632047,118787.008065929,45646.8249999775,127325.363852255,109885.953318042,74284.4844635581,48070.6406636957,103689.125491022,94275.7555876179,85708.904815446,100778.222331439,106967.908893731,130277.014470909,136639.106414803,168969.711262569,179668.414698773,188401.754835141,192122.665993404,162601.224812425,153349.443283928,202027.347696551,220372.787901401,63736.1366522847,81295.9216361293,636543.133582597,8109808.95434797,0.695866280352409
2456,44413.4523260789,58105.5568454854,80894.9957832117,135882.552791985,131225.75158378,115571.481017662,43451.5878580045,124109.836803988,106670.426269775,71068.9574152906,44855.1136154281,100473.598442754,92943.840674048,84376.9899018761,99446.3074178691,105635.993980161,128945.099557339,135307.191501234,167637.796348999,178336.499785203,187069.839921571,190790.751079834,161269.309898856,152017.528370358,200695.432782982,219040.872987831,62404.2217387148,79964.0067225594,639664.086305915,8109808.95434797,0.705034373162637
2457,41197.9252778114,54890.0297972179,77679.4687349442,132667.025743717,128010.224535512,112355.953969394,41766.4956691787,120894.30975572,103454.899221507,67853.4303670231,41639.5865671606,97258.0713944869,91611.9257604782,83045.0749883062,98114.3925042993,104304.079066591,127613.18464377,133975.276587664,166305.881435429,177004.584871634,185737.925008002,189458.836166264,159937.394985286,150685.613456788,199363.517869412,217708.958074262,61072.3068251449,78632.0918089894,642785.039029234,8109808.95434797,0.730749018344976
2458,37982.3982295438,51674.5027489503,74463.9416866766,129451.49869545,124794.697487245,109140.426921127,40434.5807556088,117678.782707453,100239.37217324,64637.9033187555,38424.0595188931,94042.5443462194,90280.0108469084,81713.1600747363,96782.4775907295,102972.164153021,126281.2697302,132643.361674094,164973.966521859,175672.669958064,184406.010094432,188126.921252694,158605.480071716,149353.698543218,198031.602955842,216377.043160692,59740.391911575,77300.1768954195,645905.991752552,8109808.95434797,0.709016495676881
2459,34766.8711812763,48458.9757006828,71248.4146384091,126235.971647182,121579.170438977,105924.899872859,39102.6658420389,114463.255659185,97023.8451249723,61422.376270488,35208.5324706256,90827.0172979519,88948.0959333386,80381.2451611665,95450.5626771596,101640.249239452,124949.35481663,131311.446760524,163642.051608289,174340.755044494,183074.095180862,186795.006339124,157273.565158146,148021.783629649,196699.688042272,215045.128247122,58408.4769980051,75968.2619818496,649026.944475871,8109808.95434797,0.774270974740045
2460,31953.2850140422,45645.3895334487,68434.8284711751,123422.385479948,118765.584271743,103111.313705625,37937.2402926652,111649.669491951,94210.2589577381,58608.7901032539,32473.4301423372,88013.4311307177,87782.670383965,79215.8196117929,94285.1371277861,100474.823690078,123783.929267256,130146.021211151,162476.626058916,173175.32949512,181908.669631488,185629.580789751,156108.139608773,146856.358080275,195534.262492899,213879.702697748,57243.0514486314,74802.836432476,652147.897199189,8109808.95434797,0.735559625400689
2461,28737.7579657747,42429.8624851811,65219.3014229076,120206.858431681,115550.057223476,99895.7866573575,36605.3253790953,108434.142443684,90994.7319094706,55393.2630549864,29885.7738056356,84797.9040824502,86450.7554703952,77883.9046982231,92953.2222142162,99142.9087765081,122452.014353687,128814.106297581,161144.711145346,171843.414581551,180576.754717919,184297.665876181,154776.224695203,145524.443166705,194202.347579329,212547.787784179,55911.1365350615,73470.9215189062,655268.849922508,8109808.95434797,0.846668635626191
2462,25522.2309175072,39214.3354369136,62003.77437464,116991.331383413,112334.530175208,96680.25960909,35273.4104655254,105218.615395416,87779.2048612031,52177.7360067188,27925.9881804998,81582.3770341827,86117.7767420028,77550.9259698306,92620.2434858238,98809.9300481157,122119.035625294,128481.127569188,160811.732416953,171510.435853158,180243.775989526,183964.687147789,154443.24596681,145191.464438313,193869.368850936,212214.809055786,55578.157806669,73137.9427905138,658389.802645826,8109808.95434797,0.81392134353131
2463,22306.7038692397,35998.8083886461,58788.2473263725,113775.804335146,109119.003126941,93464.7325608224,33941.4955519555,102003.088347148,84563.6778129355,48962.2089584513,26515.5894279842,78366.8499859151,87449.6916555726,78882.8408834004,93952.1583993936,100141.844961685,123450.950538864,129813.042482758,162143.647330523,172842.350766728,181575.690903096,185296.602061358,155775.16088038,146523.379351883,195201.283764506,213546.723969356,56910.0727202389,74469.8577040836,661510.755369145,8109808.95434797,0.785664622048164
2464,19728.5692188428,33185.222221412,55974.6611591384,110962.218167911,106305.416959706,90651.1463935884,32831.566457314,99189.5021799144,81750.0916457014,46148.6227912172,25350.1638786105,75553.263818681,88615.1172049461,80048.266432774,95117.5839487672,101307.270511059,124616.376088238,130978.468032132,163309.072879897,174007.776316101,182741.11645247,186462.027610732,156940.586429754,147688.804901256,196366.70931388,214712.14951873,58075.4982696126,75635.2832534572,664631.708092463,8109808.95434797,0.773752716331999
2465,18396.6543052729,29969.6951731445,52759.1341108709,107746.691119644,103089.889911439,87435.6193453208,32165.609000529,95973.9751316469,78534.5645974339,42933.0957429497,24018.2489650406,72337.7367704135,89947.032118516,81380.1813463438,96449.498862337,102639.185424629,125948.291001807,132310.382945701,164640.987793467,175339.691229671,184073.031366039,187793.942524302,158272.501343324,149020.719814826,197698.624227449,216044.064432299,59407.4131831825,76967.1981670271,667752.660815782,8109808.95434797,0.770270901192591
2466,17064.739391703,26754.168124877,49543.6070626033,104531.164071376,99874.3628631714,84220.0922970533,32276.6019099932,92758.4480833793,75319.0375491664,39717.5686946821,22686.3340514707,69122.209722146,91278.9470320858,82712.0962599137,97781.4137759068,103971.100338199,127280.205915377,133642.297859271,165972.902707036,176671.606143241,185404.946279609,189125.857437872,159604.416256893,150352.634728396,199030.539141019,217375.979345869,60739.3280967524,78299.113080597,670873.6135391,8109808.95434797,0.784889496017236
2468,14567.3989287595,20725.0549093754,43514.4938471017,98502.0508558747,93845.2496476697,78190.9790815516,34662.9494634726,86729.3348678777,69289.9243336648,33688.4554791805,21076.9368642404,63093.0965066444,93776.2874950292,85209.4367228573,100278.75423885,106468.440801142,129777.546378321,136139.638322215,168470.24316998,179168.946606185,187902.286742553,191623.197900815,162101.756719837,152849.975191339,201527.879603963,219873.319808813,63236.668559696,80796.4535435406,677115.518985737,8109808.95434797,0.843160832892723
2469,14900.3776571519,17509.5278611079,40298.9667988342,95286.5238076072,90629.7225994022,74975.4520332841,35994.8643770425,83513.8078196101,66074.3972853973,30472.928430913,22408.8517778103,59877.5694583769,95108.2024085991,86541.3516364272,101610.66915242,107800.355714712,131109.46129189,137471.553235784,169802.15808355,180500.861519754,189234.201656122,192955.112814385,163433.671633407,154181.890104909,202859.794517533,221205.234722382,64568.5834732659,82128.3684571105,680236.471709056,8109808.95434797,0.766286651982678
2470,16232.2925707218,15706.7099138636,37083.4397505666,92070.9967593397,87414.1955511346,71759.9249850166,37326.7792906124,80298.2807713426,62858.8702371298,28434.6589668315,23740.7666913802,56662.0424101094,96440.117322169,87873.2665499971,102942.58406599,109132.270628282,132441.37620546,138803.468149354,171134.07299712,181832.776433324,190566.116569692,194287.027727955,164765.586546976,155513.805018479,204191.709431102,222537.149635952,65900.4983868359,83460.2833706804,683357.424432374,8109808.95434797,0.840409526565489
2471,17564.2074842918,14374.7950002937,33867.9127022991,88855.4697110721,84198.6685028671,68544.3979367491,38658.6942041823,77082.7537230751,59643.3431888622,27102.7440532616,25072.6816049501,53446.5153618418,97772.0322357389,89205.181463567,104274.49897956,110464.185541852,133773.29111903,140135.383062924,172465.987910689,183164.691346894,191898.031483262,195618.942641524,166097.501460546,156845.719932049,205523.624344672,223869.064549522,67232.4133004058,84792.1982842503,686478.377155693,8109808.95434797,0.784332305730364
2475,28140.7626616307,16774.608251682,24586.3408675647,76395.3023990355,71738.5011908306,56084.2306247124,49235.2493815214,64622.5864110385,47183.1758768255,23495.4744956764,35649.2367822891,40986.3480498051,108819.490446752,100252.63967458,115321.957190573,121511.643752865,144820.749330043,151182.841273937,183513.446121702,194212.149557907,202945.489694275,206666.400852537,177144.959671559,167893.178143062,216571.082555685,231951.744786678,78279.8715114192,95839.6564952638,698962.188048966,8109808.95434797,0.821390459848832
2476,31356.2897098982,19048.3292326007,23254.4259539948,73179.775350768,68522.9741425631,53575.0581269565,52450.7764297889,61642.5108796082,44674.0033790696,24346.4201349016,38864.7638305567,38477.1755520492,112035.01749502,103468.166722848,118537.484238841,124727.170801132,148036.276378311,154398.368322205,186728.97316997,197427.676606174,206161.016742543,209881.927900805,180360.486719827,171108.705191329,219786.609603953,231567.551957863,81495.3985596867,99055.1835435313,702083.140772285,8109808.95434797,0.725225354932739
2477,34169.8758771323,21391.0123661603,22089.0004046211,70366.189183534,65709.387975329,52409.6325775828,55264.362597023,59378.3115849943,43508.5778296959,25437.8504112992,41678.3499977907,37311.7500026755,114848.603662254,106281.752890082,121351.070406075,127540.756968367,150849.862545545,157211.954489439,189542.559337204,200241.262773408,208974.602909777,212695.514068039,183174.072887061,173922.291358563,222600.195771187,229139.17364756,84308.9847269208,101868.769710765,705204.093495603,8109808.95434797,0.744967980456773
2478,37385.4029253999,24606.5394144278,20757.0854910512,67150.6621352665,62493.8609270615,51077.7176640129,58479.8896452906,57065.3486846027,42176.662916126,26769.7653248691,44893.8770460583,35979.8350891056,118064.130710522,109497.27993835,124566.597454342,130756.284016634,154065.389593812,160427.481537706,192758.086385471,203456.789821676,212190.129958044,215911.041116306,186389.599935328,177137.818406831,225815.722819454,225923.646599293,87524.5117751884,105084.296759033,708325.046218922,8109808.95434797,0.741015565395148
2479,40600.9299736674,27822.0664626954,19758.1493058738,63935.135086999,59278.333878794,49745.802750443,61695.4166935581,54830.8696231568,40844.7480025561,28232.4866366819,48109.4040943258,34647.9201755357,121279.657758789,112712.806986617,127782.12450261,133971.811064902,157280.916642079,163643.008585973,195973.613433739,206672.316869943,215405.657006311,219126.568164574,189605.126983596,180353.345455098,229031.249867721,222708.119551026,90740.0388234559,108299.823807301,711445.99894224,8109808.95434797,0.804132131364455
2480,43816.4570219349,31037.5935109629,19973.4022758477,60719.6080387315,56062.8068305264,48413.887836873,64910.9437418256,53028.0516759125,39512.8330889862,29852.1756263862,51324.9311425934,33316.0052619658,124495.184807057,115928.334034885,130997.651550877,137187.338113169,160496.443690347,166858.535634241,199189.140482006,209887.843918211,218621.184054579,222342.095212841,192820.654031863,183568.872503365,230370.095826814,219492.592502758,93955.5658717234,111515.350855568,714566.951665559,8109808.95434797,0.833001351738907
2482,49845.5702374366,37066.7067264645,22304.253374595,54690.4948232298,50033.6936150248,45916.5473739295,70940.0569573272,50530.7112129689,37015.4926260426,33552.9349531643,57354.044358095,30818.6647990223,130524.298022558,121957.447250386,137026.764766379,143216.45132867,166525.556905848,172887.648849742,205218.253697507,215916.957133712,224650.29727008,228371.208428343,198849.767247364,189597.985718867,227904.785945547,213463.479287257,99984.6790872251,117544.46407107,720808.857112196,8109808.95434797,0.851285152991419
2483,53061.0972857041,40282.233774732,23636.1682881649,51474.9677749623,46818.1665667573,44584.6324603596,74155.5840055947,49198.796299399,35683.5777124727,35931.3010526773,60569.5714063625,31817.6009841997,133739.825070826,125172.974298654,140242.291814646,146431.978376938,169741.083954116,176103.17589801,208433.780745775,219132.48418198,227865.824318348,231586.73547661,202065.294295632,192813.512767134,224689.258897279,210247.952238989,103200.206135493,120759.991119337,723929.809835514,8109808.95434797,0.928563642047778
2484,56276.6243339716,43497.7608229995,24968.0832017348,48259.4407266948,43838.091035327,43252.7175467897,77371.1110538622,47866.8813858291,35350.5989840803,38937.5378637562,63785.0984546301,33149.5158977696,136955.352119093,128388.501346921,143457.818862914,149647.505425205,172956.611002383,179318.702946277,211649.307794042,222348.011230247,231081.351366615,231309.451399519,205280.821343899,196029.039815402,221473.731849012,207032.425190722,106415.73318376,123975.518167605,727050.762558833,8109808.95434797,0.857487701651031
2485,59090.2105012057,46311.3469902336,26486.6860263643,45445.8545594607,42672.6654859533,42087.291997416,80184.6972210963,46701.4558364554,36516.0245334539,41751.1240309903,66598.6846218641,34314.9414471433,139768.938286327,131202.087514156,146271.405030148,152461.091592439,175770.197169617,182132.289113511,214462.893961276,225161.597397481,233894.937533849,228495.865232285,208094.407511133,198842.625982636,218660.145681778,204218.839023488,109229.319350994,126789.104334839,730171.715282151,8109808.95434797,0.932634224598705
